time_ms,app_state,surface_state,faults,drive_command_native,left_drive_command_native,right_drive_command_native,steering_offset_us,steering_pulse_us,suction_mode,steering_left_pulse_us,steering_right_pulse_us,logical_suction_request,hardware_suction_output,adhesion_risk,state_elapsed_ms,transition_candidate,transition_up_observed,kill_switch
855,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,142,1,1,0
856,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,144,1,1,0
857,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,144,1,1,0
858,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,146,1,1,0
859,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,146,1,1,0
860,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,148,1,1,0
861,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,148,1,1,0
862,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,150,1,1,0
863,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,150,1,1,0
864,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,152,1,1,0
865,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,152,1,1,0
866,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,154,1,1,0
867,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,154,1,1,0
868,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,156,1,1,0
869,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,156,1,1,0
870,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,158,1,1,0
871,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,158,1,1,0
872,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,160,1,1,0
873,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,160,1,1,0
874,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,162,1,1,0
875,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,162,1,1,0
876,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,164,1,1,0
877,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,164,1,1,0
878,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,166,1,1,0
879,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,166,1,1,0
880,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,168,1,1,0
881,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,168,1,1,0
882,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,170,1,1,0
883,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,170,1,1,0
884,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,172,1,1,0
885,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,172,1,1,0
886,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,174,1,1,0
887,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,174,1,1,0
888,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,176,1,1,0
889,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,176,1,1,0
890,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,178,1,1,0
891,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,178,1,1,0
892,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,180,1,1,0
893,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,180,1,1,0
894,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,182,1,1,0
895,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,182,1,1,0
896,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,184,1,1,0
897,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,184,1,1,0
898,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,186,1,1,0
899,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,186,1,1,0
900,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,188,1,1,0
901,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,188,1,1,0
902,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,190,1,1,0
903,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,190,1,1,0
904,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,192,1,1,0
905,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,192,1,1,0
906,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,194,1,1,0
907,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,194,1,1,0
908,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,196,1,1,0
909,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,196,1,1,0
910,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,198,1,1,0
911,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,198,1,1,0
912,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,200,1,1,0
913,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,200,1,1,0
914,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,202,1,1,0
915,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,202,1,1,0
916,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,204,1,1,0
917,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,204,1,1,0
918,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,206,1,1,0
919,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,206,1,1,0
920,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,208,1,1,0
921,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,208,1,1,0
922,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,210,1,1,0
923,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,210,1,1,0
924,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,212,1,1,0
925,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,212,1,1,0
926,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,214,1,1,0
927,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,214,1,1,0
928,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,216,1,1,0
929,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,216,1,1,0
930,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,218,1,1,0
931,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,218,1,1,0
932,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,220,1,1,0
933,9,2,0,80,80,80,0,1510,1,1510,1510,1100,0,0,220,1,1,0
934,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,0,1,1,0
935,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,0,1,1,0
936,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,2,1,1,0
937,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,2,1,1,0
938,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,4,1,1,0
939,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,4,1,1,0
940,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,6,1,1,0
941,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,6,1,1,0
942,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,8,1,1,0
943,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,8,1,1,0
944,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,10,1,1,0
945,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,10,1,1,0
946,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,12,1,1,0
947,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,12,1,1,0
948,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,14,1,1,0
949,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,14,1,1,0
950,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,16,1,1,0
951,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,16,1,1,0
952,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,18,1,1,0
953,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,18,1,1,0
954,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,20,1,1,0
955,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,20,1,1,0
956,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,22,1,1,0
957,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,22,1,1,0
958,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,24,1,1,0
959,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,24,1,1,0
960,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,26,1,1,0
961,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,26,1,1,0
962,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,28,1,1,0
963,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,28,1,1,0
964,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,30,1,1,0
965,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,30,1,1,0
966,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,32,1,1,0
967,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,32,1,1,0
968,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,34,1,1,0
969,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,34,1,1,0
970,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,36,1,1,0
971,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,36,1,1,0
972,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,38,1,1,0
973,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,38,1,1,0
974,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,40,1,1,0
975,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,40,1,1,0
976,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,42,1,1,0
977,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,42,1,1,0
978,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,44,1,1,0
979,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,44,1,1,0
980,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,46,1,1,0
981,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,46,1,1,0
982,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,48,1,1,0
983,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,48,1,1,0
984,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,50,1,1,0
985,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,50,1,1,0
986,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,52,1,1,0
987,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,52,1,1,0
988,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,54,1,1,0
989,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,54,1,1,0
990,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,56,1,1,0
991,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,56,1,1,0
992,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,58,1,1,0
993,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,58,1,1,0
994,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,60,1,1,0
995,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,60,1,1,0
996,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,62,1,1,0
997,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,62,1,1,0
998,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,64,1,1,0
999,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,64,1,1,0
1000,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,66,1,1,0
1001,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,66,1,1,0
1002,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,68,1,1,0
1003,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,68,1,1,0
1004,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,70,1,1,0
1005,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,70,1,1,0
1006,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,72,1,1,0
1007,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,72,1,1,0
1008,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,74,1,1,0
1009,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,74,1,1,0
1010,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,76,1,1,0
1011,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,76,1,1,0
1012,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,78,1,1,0
1013,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,78,1,1,0
1014,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,80,1,1,0
1015,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,80,1,1,0
1016,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,82,1,1,0
1017,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,82,1,1,0
1018,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,84,1,1,0
1019,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,84,1,1,0
1020,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,86,1,1,0
1021,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,86,1,1,0
1022,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,88,1,1,0
1023,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,88,1,1,0
1024,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,90,1,1,0
1025,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,90,1,1,0
1026,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,92,1,1,0
1027,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,92,1,1,0
1028,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,94,1,1,0
1029,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,94,1,1,0
1030,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,96,1,1,0
1031,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,96,1,1,0
1032,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,98,1,1,0
1033,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,98,1,1,0
1034,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,100,1,1,0
1035,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,100,1,1,0
1036,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,102,1,1,0
1037,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,102,1,1,0
1038,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,104,1,1,0
1039,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,104,1,1,0
1040,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,106,1,1,0
1041,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,106,1,1,0
1042,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,108,1,1,0
1043,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,108,1,1,0
1044,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,110,1,1,0
1045,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,110,1,1,0
1046,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,112,1,1,0
1047,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,112,1,1,0
1048,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,114,1,1,0
1049,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,114,1,1,0
1050,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,116,1,1,0
1051,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,116,1,1,0
1052,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,118,1,1,0
1053,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,118,1,1,0
1054,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,120,1,1,0
1055,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,120,1,1,0
1056,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,122,1,1,0
1057,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,122,1,1,0
1058,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,124,1,1,0
1059,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,124,1,1,0
1060,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,126,1,1,0
1061,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,126,1,1,0
1062,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,128,1,1,0
1063,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,128,1,1,0
1064,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,130,1,1,0
1065,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,130,1,1,0
1066,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,132,1,1,0
1067,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,132,1,1,0
1068,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,134,1,1,0
1069,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,134,1,1,0
1070,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,136,1,1,0
1071,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,136,1,1,0
1072,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,138,1,1,0
1073,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,138,1,1,0
1074,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,140,1,1,0
1075,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,140,1,1,0
1076,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,142,1,1,0
1077,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,142,1,1,0
1078,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,144,1,1,0
1079,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,144,1,1,0
1080,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,146,1,1,0
1081,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,146,1,1,0
1082,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,148,1,1,0
1083,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,148,1,1,0
1084,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,150,1,1,0
1085,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,150,1,1,0
1086,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,152,1,1,0
1087,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,152,1,1,0
1088,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,154,1,1,0
1089,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,154,1,1,0
1090,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,156,1,1,0
1091,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,156,1,1,0
1092,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,158,1,1,0
1093,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,158,1,1,0
1094,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,160,1,1,0
1095,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,160,1,1,0
1096,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,162,1,1,0
1097,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,162,1,1,0
1098,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,164,1,1,0
1099,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,164,1,1,0
1100,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,166,1,1,0
1101,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,166,1,1,0
1102,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,168,1,1,0
1103,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,168,1,1,0
1104,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,170,1,1,0
1105,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,170,1,1,0
1106,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,172,1,1,0
1107,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,172,1,1,0
1108,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,174,1,1,0
1109,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,174,1,1,0
1110,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,176,1,1,0
1111,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,176,1,1,0
1112,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,178,1,1,0
1113,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,178,1,1,0
1114,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,180,1,1,0
1115,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,180,1,1,0
1116,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,182,1,1,0
1117,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,182,1,1,0
1118,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,184,1,1,0
1119,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,184,1,1,0
1120,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,186,1,1,0
1121,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,186,1,1,0
1122,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,188,1,1,0
1123,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,188,1,1,0
1124,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,190,1,1,0
1125,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,190,1,1,0
1126,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,192,1,1,0
1127,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,192,1,1,0
1128,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,194,1,1,0
1129,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,194,1,1,0
1130,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,196,1,1,0
1131,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,196,1,1,0
1132,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,198,1,1,0
1133,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,198,1,1,0
1134,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,200,1,1,0
1135,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,200,1,1,0
1136,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,202,1,1,0
1137,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,202,1,1,0
1138,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,204,1,1,0
1139,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,204,1,1,0
1140,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,206,1,1,0
1141,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,206,1,1,0
1142,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,208,1,1,0
1143,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,208,1,1,0
1144,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,210,1,1,0
1145,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,210,1,1,0
1146,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,212,1,1,0
1147,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,212,1,1,0
1148,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,214,1,1,0
1149,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,214,1,1,0
1150,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,216,1,1,0
1151,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,216,1,1,0
1152,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,218,1,1,0
1153,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,218,1,1,0
1154,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,220,1,1,0
1155,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,220,1,1,0
1156,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,222,1,1,0
1157,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,222,1,1,0
1158,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,224,1,1,0
1159,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,224,1,1,0
1160,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,226,1,1,0
1161,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,226,1,1,0
1162,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,228,1,1,0
1163,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,228,1,1,0
1164,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,230,1,1,0
1165,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,230,1,1,0
1166,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,232,1,1,0
1167,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,232,1,1,0
1168,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,234,1,1,0
1169,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,234,1,1,0
1170,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,236,1,1,0
1171,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,236,1,1,0
1172,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,238,1,1,0
1173,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,238,1,1,0
1174,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,240,1,1,0
1175,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,240,1,1,0
1176,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,242,1,1,0
1177,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,242,1,1,0
1178,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,244,1,1,0
1179,10,3,0,100,100,100,0,1510,3,1510,1510,1200,0,0,244,1,1,0
