time_ms,app_state,surface_state,faults,drive_command_native,steering_offset_us,steering_pulse_us,suction_mode,logical_suction_request,hardware_suction_output,adhesion_risk
168,4,1,0,500,0,1510,1,0,0,0
169,4,1,0,500,0,1510,1,0,0,0
170,4,1,0,500,0,1510,1,0,0,0
171,4,1,0,500,0,1510,1,0,0,0
172,4,1,0,500,0,1510,1,0,0,0
173,4,1,0,500,0,1510,1,0,0,0
174,4,1,0,500,0,1510,1,0,0,0
175,4,1,0,500,0,1510,1,0,0,0
176,4,1,0,500,0,1510,1,0,0,0
177,4,1,0,500,0,1510,1,0,0,0
178,4,1,0,500,0,1510,1,0,0,0
179,4,1,0,500,0,1510,1,0,0,0
180,4,1,0,500,0,1510,1,0,0,0
181,4,1,0,500,0,1510,1,0,0,0
182,4,1,0,500,0,1510,1,0,0,0
183,4,1,0,500,0,1510,1,0,0,0
184,4,1,0,500,0,1510,1,0,0,0
185,4,1,0,500,0,1510,1,0,0,0
186,4,1,0,500,0,1510,1,0,0,0
187,4,1,0,500,0,1510,1,0,0,0
188,4,1,0,500,0,1510,1,0,0,0
189,4,1,0,500,0,1510,1,0,0,0
190,4,1,0,500,0,1510,1,0,0,0
191,4,1,0,500,0,1510,1,0,0,0
192,4,1,0,500,0,1510,1,0,0,0
193,4,1,0,500,0,1510,1,0,0,0
194,4,1,0,500,0,1510,1,0,0,0
195,4,1,0,500,0,1510,1,0,0,0
196,4,1,0,500,0,1510,1,0,0,0
197,4,1,0,500,0,1510,1,0,0,0
198,4,1,0,500,0,1510,1,0,0,0
199,4,1,0,500,0,1510,1,0,0,0
200,4,1,0,500,0,1510,1,0,0,0
201,4,1,0,500,0,1510,1,0,0,0
202,4,1,0,500,0,1510,1,0,0,0
203,4,1,0,500,0,1510,1,0,0,0
204,4,1,0,500,0,1510,1,0,0,0
205,4,1,0,500,0,1510,1,0,0,0
206,4,1,0,500,0,1510,1,0,0,0
207,4,1,0,500,0,1510,1,0,0,0
208,4,1,0,500,0,1510,1,0,0,0
209,4,1,0,500,0,1510,1,0,0,0
210,4,1,0,500,0,1510,1,0,0,0
211,4,1,0,500,0,1510,1,0,0,0
212,4,1,0,500,0,1510,1,0,0,0
213,4,1,0,500,0,1510,1,0,0,0
214,4,1,0,500,0,1510,1,0,0,0
215,4,1,0,500,0,1510,1,0,0,0
216,4,1,0,500,0,1510,1,0,0,0
217,4,1,0,500,0,1510,1,0,0,0
218,4,1,0,500,0,1510,1,0,0,0
219,4,1,0,500,0,1510,1,0,0,0
220,4,1,0,500,0,1510,1,0,0,0
221,4,1,0,500,0,1510,1,0,0,0
222,4,1,0,500,0,1510,1,0,0,0
223,4,1,0,500,0,1510,1,0,0,0
224,4,1,0,500,0,1510,1,0,0,0
225,4,1,0,500,0,1510,1,0,0,0
226,4,1,0,500,0,1510,1,0,0,0
227,4,1,0,500,0,1510,1,0,0,0
228,4,1,0,500,0,1510,1,0,0,0
229,4,1,0,500,0,1510,1,0,0,0
230,4,1,0,500,0,1510,1,0,0,0
231,4,1,0,500,0,1510,1,0,0,0
232,4,1,0,500,0,1510,1,0,0,0
233,4,1,0,500,0,1510,1,0,0,0
234,4,1,0,500,0,1510,1,0,0,0
235,4,1,0,500,0,1510,1,0,0,0
236,4,1,0,500,0,1510,1,0,0,0
237,4,1,0,500,0,1510,1,0,0,0
238,4,1,0,500,0,1510,1,0,0,0
239,4,1,0,500,0,1510,1,0,0,0
240,4,1,0,500,0,1510,1,0,0,0
241,4,1,0,500,0,1510,1,0,0,0
242,4,1,0,500,0,1510,1,0,0,0
243,4,1,0,500,0,1510,1,0,0,0
244,4,1,0,500,0,1510,1,0,0,0
245,4,1,0,500,0,1510,1,0,0,0
246,4,1,0,500,0,1510,1,0,0,0
247,4,1,0,500,0,1510,1,0,0,0
248,4,1,0,500,0,1510,1,0,0,0
249,4,1,0,500,0,1510,1,0,0,0
250,4,1,0,500,0,1510,1,0,0,0
251,4,1,0,500,0,1510,1,0,0,0
252,4,1,0,500,0,1510,1,0,0,0
253,4,1,0,500,0,1510,1,0,0,0
254,4,1,0,500,0,1510,1,0,0,0
255,4,1,0,500,0,1510,1,0,0,0
256,4,1,0,500,0,1510,1,0,0,0
257,4,1,0,500,0,1510,1,0,0,0
258,4,1,0,500,0,1510,1,0,0,0
259,4,1,0,500,0,1510,1,0,0,0
260,4,1,0,500,0,1510,1,0,0,0
261,4,1,0,500,0,1510,1,0,0,0
262,4,1,0,500,0,1510,1,0,0,0
263,4,1,0,500,0,1510,1,0,0,0
264,4,1,0,500,0,1510,1,0,0,0
265,4,1,0,500,0,1510,1,0,0,0
266,4,1,0,500,0,1510,1,0,0,0
267,4,1,0,500,0,1510,1,0,0,0
268,4,1,0,500,0,1510,1,0,0,0
269,4,1,0,500,0,1510,1,0,0,0
270,4,1,0,500,0,1510,1,0,0,0
271,4,1,0,500,0,1510,1,0,0,0
272,4,1,0,500,0,1510,1,0,0,0
273,4,1,0,500,0,1510,1,0,0,0
274,4,1,0,500,0,1510,1,0,0,0
275,4,1,0,500,0,1510,1,0,0,0
276,4,1,0,500,0,1510,1,0,0,0
277,4,1,0,500,0,1510,1,0,0,0
278,4,1,0,500,0,1510,1,0,0,0
279,4,1,0,500,0,1510,1,0,0,0
280,4,1,0,500,0,1510,1,0,0,0
281,4,1,0,500,0,1510,1,0,0,0
282,4,1,0,500,0,1510,1,0,0,0
283,4,1,0,500,0,1510,1,0,0,0
284,4,1,0,500,0,1510,1,0,0,0
285,4,1,0,500,0,1510,1,0,0,0
286,4,1,0,500,0,1510,1,0,0,0
287,4,1,0,500,0,1510,1,0,0,0
288,4,1,0,500,0,1510,1,0,0,0
289,4,1,0,500,0,1510,1,0,0,0
290,4,1,0,500,0,1510,1,0,0,0
291,4,1,0,500,0,1510,1,0,0,0
292,4,1,0,500,0,1510,1,0,0,0
293,4,1,0,500,0,1510,1,0,0,0
294,4,1,0,500,0,1510,1,0,0,0
295,4,1,0,500,0,1510,1,0,0,0
296,4,1,0,500,0,1510,1,0,0,0
297,4,1,0,500,0,1510,1,0,0,0
298,4,1,0,500,0,1510,1,0,0,0
299,4,1,0,500,0,1510,1,0,0,0
300,4,1,0,500,0,1510,1,0,0,0
301,4,1,0,500,0,1510,1,0,0,0
302,4,1,0,500,0,1510,1,0,0,0
303,4,1,0,500,0,1510,1,0,0,0
304,4,1,0,500,0,1510,1,0,0,0
305,4,1,0,500,0,1510,1,0,0,0
306,4,1,0,500,0,1510,1,0,0,0
307,4,1,0,500,0,1510,1,0,0,0
308,4,1,0,500,0,1510,1,0,0,0
309,4,1,0,500,0,1510,1,0,0,0
310,4,1,0,500,0,1510,1,0,0,0
311,4,1,0,500,0,1510,1,0,0,0
312,4,1,0,500,0,1510,1,0,0,0
313,4,1,0,500,0,1510,1,0,0,0
314,4,1,0,500,0,1510,1,0,0,0
315,4,1,0,500,0,1510,1,0,0,0
316,4,1,0,500,0,1510,1,0,0,0
317,4,1,0,500,0,1510,1,0,0,0
318,4,1,0,500,0,1510,1,0,0,0
319,4,1,0,500,0,1510,1,0,0,0
320,4,1,0,500,0,1510,1,0,0,0
321,4,1,0,500,0,1510,1,0,0,0
322,4,1,0,500,0,1510,1,0,0,0
323,4,1,0,500,0,1510,1,0,0,0
324,4,1,0,500,0,1510,1,0,0,0
325,4,1,0,500,0,1510,1,0,0,0
326,4,1,0,500,0,1510,1,0,0,0
327,4,1,0,500,0,1510,1,0,0,0
328,4,1,0,500,0,1510,1,0,0,0
329,4,1,0,500,0,1510,1,0,0,0
330,4,1,0,500,0,1510,1,0,0,0
331,4,1,0,500,0,1510,1,0,0,0
332,4,1,0,500,0,1510,1,0,0,0
333,4,1,0,500,0,1510,1,0,0,0
334,4,1,0,500,0,1510,1,0,0,0
335,4,1,0,500,0,1510,1,0,0,0
336,4,1,0,500,0,1510,1,0,0,0
337,4,1,0,500,0,1510,1,0,0,0
338,4,1,0,500,0,1510,1,0,0,0
339,4,1,0,500,0,1510,1,0,0,0
340,4,1,0,500,0,1510,1,0,0,0
341,4,1,0,500,0,1510,1,0,0,0
342,4,1,0,500,0,1510,1,0,0,0
343,4,1,0,500,0,1510,1,0,0,0
344,4,1,0,500,0,1510,1,0,0,0
345,4,1,0,500,0,1510,1,0,0,0
346,4,1,0,500,0,1510,1,0,0,0
347,4,1,0,500,0,1510,1,0,0,0
348,4,1,0,500,0,1510,1,0,0,0
349,4,1,0,500,0,1510,1,0,0,0
350,4,1,0,500,0,1510,1,0,0,0
351,4,1,0,500,0,1510,1,0,0,0
352,4,1,0,500,0,1510,1,0,0,0
353,4,1,0,500,0,1510,1,0,0,0
354,4,1,0,500,0,1510,1,0,0,0
355,4,1,0,500,0,1510,1,0,0,0
356,4,1,0,500,0,1510,1,0,0,0
357,4,1,0,500,0,1510,1,0,0,0
358,4,1,0,500,0,1510,1,0,0,0
359,4,1,0,500,0,1510,1,0,0,0
360,4,1,0,500,0,1510,1,0,0,0
361,4,1,0,500,0,1510,1,0,0,0
362,4,1,0,500,0,1510,1,0,0,0
363,4,1,0,500,0,1510,1,0,0,0
364,4,1,0,500,0,1510,1,0,0,0
365,4,1,0,500,0,1510,1,0,0,0
366,4,1,0,500,0,1510,1,0,0,0
367,4,1,0,500,0,1510,1,0,0,0
368,4,1,0,500,0,1510,1,0,0,0
369,4,1,0,500,0,1510,1,0,0,0
370,4,1,0,500,0,1510,1,0,0,0
371,4,1,0,500,0,1510,1,0,0,0
372,4,1,0,500,0,1510,1,0,0,0
373,4,1,0,500,0,1510,1,0,0,0
374,4,1,0,500,0,1510,1,0,0,0
375,4,1,0,500,0,1510,1,0,0,0
376,4,1,0,500,0,1510,1,0,0,0
377,4,1,0,500,0,1510,1,0,0,0
378,4,1,0,500,0,1510,1,0,0,0
379,4,1,0,500,0,1510,1,0,0,0
380,4,1,0,500,0,1510,1,0,0,0
381,4,1,0,500,0,1510,1,0,0,0
382,4,1,0,500,0,1510,1,0,0,0
383,4,1,0,500,0,1510,1,0,0,0
384,4,1,0,500,0,1510,1,0,0,0
385,4,1,0,500,0,1510,1,0,0,0
386,4,1,0,500,0,1510,1,0,0,0
387,4,1,0,500,0,1510,1,0,0,0
388,4,1,0,500,0,1510,1,0,0,0
389,4,1,0,500,0,1510,1,0,0,0
390,4,1,0,500,0,1510,1,0,0,0
391,4,1,0,500,0,1510,1,0,0,0
392,4,1,0,500,0,1510,1,0,0,0
393,4,1,0,500,0,1510,1,0,0,0
394,4,1,0,500,0,1510,1,0,0,0
395,4,1,0,500,0,1510,1,0,0,0
396,4,1,0,500,0,1510,1,0,0,0
397,4,1,0,500,0,1510,1,0,0,0
398,4,1,0,500,0,1510,1,0,0,0
399,4,1,0,500,0,1510,1,0,0,0
400,4,1,0,500,0,1510,1,0,0,0
401,4,1,0,500,0,1510,1,0,0,0
402,4,1,0,500,0,1510,1,0,0,0
403,4,1,0,500,0,1510,1,0,0,0
404,5,2,0,80,0,1510,2,0,0,0
405,5,2,0,80,0,1510,2,0,0,0
406,5,2,0,80,0,1510,2,0,0,0
407,5,2,0,80,0,1510,2,0,0,0
408,5,2,0,80,0,1510,2,0,0,0
409,5,2,0,80,0,1510,2,0,0,0
410,5,2,0,80,0,1510,2,0,0,0
411,5,2,0,80,0,1510,2,0,0,0
412,5,2,0,80,0,1510,2,0,0,0
413,5,2,0,80,0,1510,2,0,0,0
414,5,2,0,80,0,1510,2,0,0,0
415,5,2,0,80,0,1510,2,0,0,0
416,5,2,0,80,0,1510,2,0,0,0
417,5,2,0,80,0,1510,2,0,0,0
418,5,2,0,80,0,1510,2,0,0,0
419,5,2,0,80,0,1510,2,0,0,0
420,5,2,0,80,0,1510,2,0,0,0
421,5,2,0,80,0,1510,2,0,0,0
422,5,2,0,80,0,1510,2,0,0,0
423,5,2,0,80,0,1510,2,0,0,0
424,5,2,0,80,0,1510,2,0,0,0
425,5,2,0,80,0,1510,2,0,0,0
426,5,2,0,80,0,1510,2,0,0,0
427,5,2,0,80,0,1510,2,0,0,0
428,5,2,0,80,0,1510,2,0,0,0
429,5,2,0,80,0,1510,2,0,0,0
430,5,2,0,80,0,1510,2,0,0,0
431,5,2,0,80,0,1510,2,0,0,0
432,5,2,0,80,0,1510,2,0,0,0
433,5,2,0,80,0,1510,2,0,0,0
434,5,2,0,80,0,1510,2,0,0,0
435,5,2,0,80,0,1510,2,0,0,0
436,5,2,0,80,0,1510,2,0,0,0
437,5,2,0,80,0,1510,2,0,0,0
438,5,2,0,80,0,1510,2,0,0,0
439,5,2,0,80,0,1510,2,0,0,0
440,5,2,0,80,0,1510,2,0,0,0
441,5,2,0,80,0,1510,2,0,0,0
442,5,2,0,80,0,1510,2,0,0,0
443,5,2,0,80,0,1510,2,0,0,0
444,5,2,0,80,0,1510,2,0,0,0
445,5,2,0,80,0,1510,2,0,0,0
446,5,2,0,80,0,1510,2,0,0,0
447,5,2,0,80,0,1510,2,0,0,0
448,5,2,0,80,0,1510,2,0,0,0
449,5,2,0,80,0,1510,2,0,0,0
450,5,2,0,80,0,1510,2,0,0,0
451,5,2,0,80,0,1510,2,0,0,0
452,5,2,0,80,0,1510,2,0,0,0
453,5,2,0,80,0,1510,2,0,0,0
454,5,2,0,80,0,1510,2,0,0,0
455,5,2,0,80,0,1510,2,0,0,0
456,5,2,0,80,0,1510,2,0,0,0
457,5,2,0,80,0,1510,2,0,0,0
458,5,2,0,80,0,1510,2,0,0,0
459,5,2,0,80,0,1510,2,0,0,0
460,5,2,0,80,0,1510,2,0,0,0
461,5,2,0,80,0,1510,2,0,0,0
462,5,2,0,80,0,1510,2,0,0,0
463,5,2,0,80,0,1510,2,0,0,0
464,5,2,0,80,0,1510,2,0,0,0
465,5,2,0,80,0,1510,2,0,0,0
466,5,2,0,80,0,1510,2,0,0,0
467,5,2,0,80,0,1510,2,0,0,0
468,5,2,0,80,0,1510,2,0,0,0
469,5,2,0,80,0,1510,2,0,0,0
470,5,2,0,80,0,1510,2,0,0,0
471,5,2,0,80,0,1510,2,0,0,0
472,5,2,0,80,0,1510,2,0,0,0
473,5,2,0,80,0,1510,2,0,0,0
474,5,2,0,80,0,1510,2,0,0,0
475,5,2,0,80,0,1510,2,0,0,0
476,5,2,0,80,0,1510,2,0,0,0
477,5,2,0,80,0,1510,2,0,0,0
478,5,2,0,80,0,1510,2,0,0,0
479,5,2,0,80,0,1510,2,0,0,0
480,5,2,0,80,0,1510,2,0,0,0
481,5,2,0,80,0,1510,2,0,0,0
482,5,2,0,80,0,1510,2,0,0,0
483,5,2,0,80,0,1510,2,0,0,0
484,5,2,0,80,0,1510,2,0,0,0
485,5,2,0,80,0,1510,2,0,0,0
486,5,2,0,80,0,1510,2,0,0,0
487,5,2,0,80,0,1510,2,0,0,0
488,5,2,0,80,0,1510,2,0,0,0
489,5,2,0,80,0,1510,2,0,0,0
490,5,2,0,80,0,1510,2,0,0,0
491,5,2,0,80,0,1510,2,0,0,0
492,5,2,0,80,0,1510,2,0,0,0
493,5,2,0,80,0,1510,2,0,0,0
494,5,2,0,80,0,1510,2,0,0,0
495,5,2,0,80,0,1510,2,0,0,0
496,5,2,0,80,0,1510,2,0,0,0
497,5,2,0,80,0,1510,2,0,0,0
498,5,2,0,80,0,1510,2,0,0,0
499,5,2,0,80,0,1510,2,0,0,0
500,5,2,0,80,0,1510,2,0,0,0
501,5,2,0,80,0,1510,2,0,0,0
502,5,2,0,80,0,1510,2,0,0,0
503,5,2,0,80,0,1510,2,0,0,0
504,6,2,0,80,0,1510,2,0,0,0
505,6,2,0,80,0,1510,2,0,0,0
506,7,2,0,80,0,1510,1,0,0,0
507,7,2,0,80,0,1510,1,0,0,0
508,7,2,0,80,0,1510,1,0,0,0
509,7,2,0,80,0,1510,1,0,0,0
510,7,2,0,80,0,1510,1,0,0,0
511,7,2,0,80,0,1510,1,0,0,0
512,7,2,0,80,0,1510,1,0,0,0
513,7,2,0,80,0,1510,1,0,0,0
514,7,2,0,80,0,1510,1,0,0,0
515,7,2,0,80,0,1510,1,0,0,0
516,7,2,0,80,0,1510,1,0,0,0
517,7,2,0,80,0,1510,1,0,0,0
518,7,2,0,80,0,1510,1,0,0,0
519,7,2,0,80,0,1510,1,0,0,0
520,7,2,0,80,0,1510,1,0,0,0
521,7,2,0,80,0,1510,1,0,0,0
522,7,2,0,80,0,1510,1,0,0,0
523,7,2,0,80,0,1510,1,0,0,0
524,7,2,0,80,0,1510,1,0,0,0
525,7,2,0,80,0,1510,1,0,0,0
526,7,2,0,80,0,1510,1,0,0,0
527,7,2,0,80,0,1510,1,0,0,0
528,7,2,0,80,0,1510,1,0,0,0
529,7,2,0,80,0,1510,1,0,0,0
530,7,2,0,80,0,1510,1,0,0,0
531,7,2,0,80,0,1510,1,0,0,0
532,7,2,0,80,0,1510,1,0,0,0
533,7,2,0,80,0,1510,1,0,0,0
534,7,2,0,80,0,1510,1,0,0,0
535,7,2,0,80,0,1510,1,0,0,0
536,7,2,0,80,0,1510,1,0,0,0
537,7,2,0,80,0,1510,1,0,0,0
538,7,2,0,80,0,1510,1,0,0,0
539,7,2,0,80,0,1510,1,0,0,0
540,7,2,0,80,0,1510,1,0,0,0
541,7,2,0,80,0,1510,1,0,0,0
542,7,2,0,80,0,1510,1,0,0,0
543,7,2,0,80,0,1510,1,0,0,0
544,7,2,0,80,0,1510,1,0,0,0
545,7,2,0,80,0,1510,1,0,0,0
546,7,2,0,80,0,1510,1,0,0,0
547,7,2,0,80,0,1510,1,0,0,0
548,7,2,0,80,0,1510,1,0,0,0
549,7,2,0,80,0,1510,1,0,0,0
550,7,2,0,80,0,1510,1,0,0,0
551,7,2,0,80,0,1510,1,0,0,0
552,7,2,0,80,0,1510,1,0,0,0
553,7,2,0,80,0,1510,1,0,0,0
554,7,2,0,80,0,1510,1,0,0,0
555,7,2,0,80,0,1510,1,0,0,0
556,7,2,0,80,0,1510,1,0,0,0
557,7,2,0,80,0,1510,1,0,0,0
558,7,2,0,80,0,1510,1,0,0,0
559,7,2,0,80,0,1510,1,0,0,0
560,7,2,0,80,0,1510,1,0,0,0
561,7,2,0,80,0,1510,1,0,0,0
562,7,2,0,80,0,1510,1,0,0,0
563,7,2,0,80,0,1510,1,0,0,0
564,7,2,0,80,0,1510,1,0,0,0
565,7,2,0,80,0,1510,1,0,0,0
566,7,2,0,80,0,1510,1,0,0,0
567,7,2,0,80,0,1510,1,0,0,0
568,7,2,0,80,0,1510,1,0,0,0
569,7,2,0,80,0,1510,1,0,0,0
570,7,2,0,80,0,1510,1,0,0,0
571,7,2,0,80,0,1510,1,0,0,0
572,7,2,0,80,0,1510,1,0,0,0
573,7,2,0,80,0,1510,1,0,0,0
574,7,2,0,80,0,1510,1,0,0,0
575,7,2,0,80,0,1510,1,0,0,0
576,7,2,0,80,0,1510,1,0,0,0
577,7,2,0,80,0,1510,1,0,0,0
578,7,2,0,80,0,1510,1,0,0,0
579,7,2,0,80,0,1510,1,0,0,0
580,7,2,0,80,0,1510,1,0,0,0
581,7,2,0,80,0,1510,1,0,0,0
582,7,2,0,80,0,1510,1,0,0,0
583,7,2,0,80,0,1510,1,0,0,0
584,7,2,0,80,0,1510,1,0,0,0
585,7,2,0,80,0,1510,1,0,0,0
586,7,2,0,80,0,1510,1,0,0,0
587,7,2,0,80,0,1510,1,0,0,0
588,7,2,0,80,0,1510,1,0,0,0
589,7,2,0,80,0,1510,1,0,0,0
590,7,2,0,80,0,1510,1,0,0,0
591,7,2,0,80,0,1510,1,0,0,0
592,7,2,0,80,0,1510,1,0,0,0
593,7,2,0,80,0,1510,1,0,0,0
594,7,2,0,80,0,1510,1,0,0,0
595,7,2,0,80,0,1510,1,0,0,0
596,7,2,0,80,0,1510,1,0,0,0
597,7,2,0,80,0,1510,1,0,0,0
598,7,2,0,80,0,1510,1,0,0,0
599,7,2,0,80,0,1510,1,0,0,0
600,7,2,0,80,0,1510,1,0,0,0
601,7,2,0,80,0,1510,1,0,0,0
602,7,2,0,80,0,1510,1,0,0,0
