time_ms,app_state,surface_state,faults,drive_command_native,steering_offset_us,steering_pulse_us,suction_mode,logical_suction_request,hardware_suction_output,adhesion_risk
168,4,1,0,500,0,1510,1,0,0,0
169,4,1,0,500,0,1510,1,0,0,0
170,4,1,0,500,0,1510,1,0,0,0
171,4,1,0,500,0,1510,1,0,0,0
172,4,1,0,500,0,1510,1,0,0,0
173,4,1,0,500,0,1510,1,0,0,0
174,4,1,0,500,0,1510,1,0,0,0
175,4,1,0,500,0,1510,1,0,0,0
176,4,1,0,500,0,1510,1,0,0,0
177,4,1,0,500,0,1510,1,0,0,0
178,4,1,0,500,0,1510,1,0,0,0
179,4,1,0,500,0,1510,1,0,0,0
180,4,1,0,500,0,1510,1,0,0,0
181,4,1,0,500,0,1510,1,0,0,0
182,4,1,0,500,0,1510,1,0,0,0
183,4,1,0,500,0,1510,1,0,0,0
184,4,1,0,500,0,1510,1,0,0,0
185,4,1,0,500,0,1510,1,0,0,0
186,4,1,0,500,0,1510,1,0,0,0
187,4,1,0,500,0,1510,1,0,0,0
188,4,1,0,500,0,1510,1,0,0,0
189,4,1,0,500,0,1510,1,0,0,0
190,4,1,0,500,0,1510,1,0,0,0
191,4,1,0,500,0,1510,1,0,0,0
192,4,1,0,500,0,1510,1,0,0,0
193,4,1,0,500,0,1510,1,0,0,0
194,4,1,0,500,0,1510,1,0,0,0
195,4,1,0,500,0,1510,1,0,0,0
196,4,1,0,500,0,1510,1,0,0,0
197,4,1,0,500,0,1510,1,0,0,0
198,4,1,0,500,0,1510,1,0,0,0
199,4,1,0,500,0,1510,1,0,0,0
200,4,1,0,500,0,1510,1,0,0,0
201,4,1,0,500,0,1510,1,0,0,0
202,4,1,0,500,0,1510,1,0,0,0
203,4,1,0,500,0,1510,1,0,0,0
204,4,1,0,500,0,1510,1,0,0,0
205,4,1,0,500,0,1510,1,0,0,0
206,4,1,0,500,0,1510,1,0,0,0
207,4,1,0,500,0,1510,1,0,0,0
208,4,1,0,500,0,1510,1,0,0,0
209,4,1,0,500,0,1510,1,0,0,0
210,4,1,0,500,0,1510,1,0,0,0
211,4,1,0,500,0,1510,1,0,0,0
212,4,1,0,500,0,1510,1,0,0,0
213,4,1,0,500,0,1510,1,0,0,0
214,4,1,0,500,0,1510,1,0,0,0
215,4,1,0,500,0,1510,1,0,0,0
216,4,1,0,500,0,1510,1,0,0,0
217,4,1,0,500,0,1510,1,0,0,0
218,4,1,0,500,0,1510,1,0,0,0
219,4,1,0,500,0,1510,1,0,0,0
220,4,1,0,500,0,1510,1,0,0,0
221,4,1,0,500,0,1510,1,0,0,0
222,4,1,0,500,0,1510,1,0,0,0
223,4,1,0,500,0,1510,1,0,0,0
224,4,1,0,500,0,1510,1,0,0,0
225,4,1,0,500,0,1510,1,0,0,0
226,4,1,0,500,0,1510,1,0,0,0
227,4,1,0,500,0,1510,1,0,0,0
228,4,1,0,500,0,1510,1,0,0,0
229,4,1,0,500,0,1510,1,0,0,0
230,4,1,0,500,0,1510,1,0,0,0
231,4,1,0,500,0,1510,1,0,0,0
232,4,1,0,500,0,1510,1,0,0,0
233,4,1,0,500,0,1510,1,0,0,0
234,4,1,0,500,0,1510,1,0,0,0
235,4,1,0,500,0,1510,1,0,0,0
236,4,1,0,500,0,1510,1,0,0,0
237,4,1,0,500,0,1510,1,0,0,0
238,4,1,0,500,0,1510,1,0,0,0
239,4,1,0,500,0,1510,1,0,0,0
240,4,1,0,500,0,1510,1,0,0,0
241,4,1,0,500,0,1510,1,0,0,0
242,4,1,0,500,0,1510,1,0,0,0
243,4,1,0,500,0,1510,1,0,0,0
244,4,1,0,500,0,1510,1,0,0,0
245,4,1,0,500,0,1510,1,0,0,0
246,4,1,0,500,0,1510,1,0,0,0
247,4,1,0,500,0,1510,1,0,0,0
248,4,1,0,500,0,1510,1,0,0,0
249,4,1,0,500,0,1510,1,0,0,0
250,4,1,0,500,0,1510,1,0,0,0
251,4,1,0,500,0,1510,1,0,0,0
252,4,1,0,500,0,1510,1,0,0,0
253,4,1,0,500,0,1510,1,0,0,0
254,4,1,0,500,0,1510,1,0,0,0
255,4,1,0,500,0,1510,1,0,0,0
256,4,1,0,500,0,1510,1,0,0,0
257,4,1,0,500,0,1510,1,0,0,0
258,4,1,0,500,0,1510,1,0,0,0
259,4,1,0,500,0,1510,1,0,0,0
260,4,2,0,80,0,1510,1,0,0,0
261,4,2,0,80,0,1510,1,0,0,0
262,4,2,0,80,0,1510,1,0,0,0
263,4,2,0,80,0,1510,1,0,0,0
264,4,2,0,80,0,1510,1,0,0,0
265,4,2,0,80,0,1510,1,0,0,0
266,4,2,0,80,0,1510,1,0,0,0
267,4,2,0,80,0,1510,1,0,0,0
268,4,2,0,80,0,1510,1,0,0,0
269,4,2,0,80,0,1510,1,0,0,0
270,4,2,0,80,0,1510,1,0,0,0
271,4,2,0,80,0,1510,1,0,0,0
272,4,2,0,80,0,1510,1,0,0,0
273,4,2,0,80,0,1510,1,0,0,0
274,4,2,0,80,0,1510,1,0,0,0
275,4,2,0,80,0,1510,1,0,0,0
276,4,2,0,80,0,1510,1,0,0,0
277,4,2,0,80,0,1510,1,0,0,0
278,4,2,0,80,0,1510,1,0,0,0
279,4,2,0,80,0,1510,1,0,0,0
280,4,2,0,80,0,1510,1,0,0,0
281,4,2,0,80,0,1510,1,0,0,0
282,4,2,0,80,0,1510,1,0,0,0
283,4,2,0,80,0,1510,1,0,0,0
284,4,2,0,80,0,1510,1,0,0,0
285,4,2,0,80,0,1510,1,0,0,0
286,4,2,0,80,0,1510,1,0,0,0
287,4,2,0,80,0,1510,1,0,0,0
288,4,2,0,80,0,1510,1,0,0,0
289,4,2,0,80,0,1510,1,0,0,0
290,4,2,0,80,0,1510,1,0,0,0
291,4,2,0,80,0,1510,1,0,0,0
292,4,2,0,80,0,1510,1,0,0,0
293,4,2,0,80,0,1510,1,0,0,0
294,4,2,0,80,0,1510,1,0,0,0
295,4,2,0,80,0,1510,1,0,0,0
296,4,2,0,80,0,1510,1,0,0,0
297,4,2,0,80,0,1510,1,0,0,0
298,4,2,0,80,0,1510,1,0,0,0
299,4,2,0,80,0,1510,1,0,0,0
300,4,2,0,80,0,1510,1,0,0,0
301,4,2,0,80,0,1510,1,0,0,0
302,5,2,0,80,0,1510,2,0,0,0
303,5,2,0,80,0,1510,2,0,0,0
304,5,2,0,80,0,1510,2,0,0,0
305,5,2,0,80,0,1510,2,0,0,0
306,5,2,0,80,0,1510,2,0,0,0
307,5,2,0,80,0,1510,2,0,0,0
308,5,2,0,80,0,1510,2,0,0,0
309,5,2,0,80,0,1510,2,0,0,0
310,5,2,0,80,0,1510,2,0,0,0
311,5,2,0,80,0,1510,2,0,0,0
312,5,2,0,80,0,1510,2,0,0,0
313,5,2,0,80,0,1510,2,0,0,0
314,5,2,0,80,0,1510,2,0,0,0
315,5,2,0,80,0,1510,2,0,0,0
316,5,2,0,80,0,1510,2,0,0,0
317,5,2,0,80,0,1510,2,0,0,0
318,5,2,0,80,0,1510,2,0,0,0
319,5,2,0,80,0,1510,2,0,0,0
320,5,2,0,80,0,1510,2,0,0,0
321,5,2,0,80,0,1510,2,0,0,0
322,5,2,0,80,0,1510,2,0,0,0
323,5,2,0,80,0,1510,2,0,0,0
324,5,2,0,80,0,1510,2,0,0,0
325,5,2,0,80,0,1510,2,0,0,0
326,5,2,0,80,0,1510,2,0,0,0
327,5,2,0,80,0,1510,2,0,0,0
328,5,2,0,80,0,1510,2,0,0,0
329,5,2,0,80,0,1510,2,0,0,0
330,5,2,0,80,0,1510,2,0,0,0
331,5,2,0,80,0,1510,2,0,0,0
332,5,2,0,80,0,1510,2,0,0,0
333,5,2,0,80,0,1510,2,0,0,0
334,5,2,0,80,0,1510,2,0,0,0
335,5,2,0,80,0,1510,2,0,0,0
336,5,2,0,80,0,1510,2,0,0,0
337,5,2,0,80,0,1510,2,0,0,0
338,5,2,0,80,0,1510,2,0,0,0
339,5,2,0,80,0,1510,2,0,0,0
340,5,2,0,80,0,1510,2,0,0,0
341,5,2,0,80,0,1510,2,0,0,0
342,5,2,0,80,0,1510,2,0,0,0
343,5,2,0,80,0,1510,2,0,0,0
344,5,2,0,80,0,1510,2,0,0,0
345,5,2,0,80,0,1510,2,0,0,0
346,5,2,0,80,0,1510,2,0,0,0
347,5,2,0,80,0,1510,2,0,0,0
348,5,2,0,80,0,1510,2,0,0,0
349,5,2,0,80,0,1510,2,0,0,0
350,5,2,0,80,0,1510,2,0,0,0
351,5,2,0,80,0,1510,2,0,0,0
352,5,2,0,80,0,1510,2,0,0,0
353,5,2,0,80,0,1510,2,0,0,0
354,5,2,0,80,0,1510,2,0,0,0
355,5,2,0,80,0,1510,2,0,0,0
356,5,2,0,80,0,1510,2,0,0,0
357,5,2,0,80,0,1510,2,0,0,0
358,5,2,0,80,0,1510,2,0,0,0
359,5,2,0,80,0,1510,2,0,0,0
360,5,2,0,80,0,1510,2,0,0,0
361,5,2,0,80,0,1510,2,0,0,0
362,5,2,0,80,0,1510,2,0,0,0
363,5,2,0,80,0,1510,2,0,0,0
364,5,2,0,80,0,1510,2,0,0,0
365,5,2,0,80,0,1510,2,0,0,0
366,5,2,0,80,0,1510,2,0,0,0
367,5,2,0,80,0,1510,2,0,0,0
368,5,2,0,80,0,1510,2,0,0,0
369,5,2,0,80,0,1510,2,0,0,0
370,5,2,0,80,0,1510,2,0,0,0
371,5,2,0,80,0,1510,2,0,0,0
372,5,2,0,80,0,1510,2,0,0,0
373,5,2,0,80,0,1510,2,0,0,0
374,5,2,0,80,0,1510,2,0,0,0
375,5,2,0,80,0,1510,2,0,0,0
376,5,2,0,80,0,1510,2,0,0,0
377,5,2,0,80,0,1510,2,0,0,0
378,5,2,0,80,0,1510,2,0,0,0
379,5,2,0,80,0,1510,2,0,0,0
380,5,2,0,80,0,1510,2,0,0,0
381,5,2,0,80,0,1510,2,0,0,0
382,5,2,0,80,0,1510,2,0,0,0
383,5,2,0,80,0,1510,2,0,0,0
384,5,2,0,80,0,1510,2,0,0,0
385,5,2,0,80,0,1510,2,0,0,0
386,5,2,0,80,0,1510,2,0,0,0
387,5,2,0,80,0,1510,2,0,0,0
388,5,2,0,80,0,1510,2,0,0,0
389,5,2,0,80,0,1510,2,0,0,0
390,5,2,0,80,0,1510,2,0,0,0
391,5,2,0,80,0,1510,2,0,0,0
392,5,2,0,80,0,1510,2,0,0,0
393,5,2,0,80,0,1510,2,0,0,0
394,5,2,0,80,0,1510,2,0,0,0
395,5,2,0,80,0,1510,2,0,0,0
396,5,2,0,80,0,1510,2,0,0,0
397,5,2,0,80,0,1510,2,0,0,0
398,5,2,0,80,0,1510,2,0,0,0
399,5,2,0,80,0,1510,2,0,0,0
400,5,2,0,80,0,1510,2,0,0,0
401,5,2,0,80,0,1510,2,0,0,0
402,6,2,0,80,0,1510,2,0,0,0
403,6,2,0,80,0,1510,2,0,0,0
404,7,2,0,80,0,1510,1,0,0,0
405,7,2,0,80,0,1510,1,0,0,0
406,7,2,0,80,0,1510,1,0,0,0
407,7,2,0,80,0,1510,1,0,0,0
408,7,2,0,80,0,1510,1,0,0,0
409,7,2,0,80,0,1510,1,0,0,0
410,7,2,0,80,0,1510,1,0,0,0
411,7,2,0,80,0,1510,1,0,0,0
412,7,2,0,80,0,1510,1,0,0,0
413,7,2,0,80,0,1510,1,0,0,0
414,7,2,0,80,0,1510,1,0,0,0
415,7,2,0,80,0,1510,1,0,0,0
416,7,2,0,80,0,1510,1,0,0,0
417,7,2,0,80,0,1510,1,0,0,0
418,7,2,0,80,0,1510,1,0,0,0
419,7,2,0,80,0,1510,1,0,0,0
420,7,2,0,80,0,1510,1,0,0,0
421,7,2,0,80,0,1510,1,0,0,0
422,7,2,0,80,0,1510,1,0,0,0
423,7,2,0,80,0,1510,1,0,0,0
424,7,2,0,80,0,1510,1,0,0,0
425,7,2,0,80,0,1510,1,0,0,0
426,7,2,0,80,0,1510,1,0,0,0
427,7,2,0,80,0,1510,1,0,0,0
428,7,2,0,80,0,1510,1,0,0,0
429,7,2,0,80,0,1510,1,0,0,0
430,7,2,0,80,0,1510,1,0,0,0
431,7,2,0,80,0,1510,1,0,0,0
432,7,2,0,80,0,1510,1,0,0,0
433,7,2,0,80,0,1510,1,0,0,0
434,7,2,0,80,0,1510,1,0,0,0
435,7,2,0,80,0,1510,1,0,0,0
436,7,2,0,80,0,1510,1,0,0,0
437,7,2,0,80,0,1510,1,0,0,0
438,7,2,0,80,0,1510,1,0,0,0
439,7,2,0,80,0,1510,1,0,0,0
440,7,2,0,80,0,1510,1,0,0,0
441,7,2,0,80,0,1510,1,0,0,0
442,7,2,0,80,0,1510,1,0,0,0
443,7,2,0,80,0,1510,1,0,0,0
444,7,2,0,80,0,1510,1,0,0,0
445,7,2,0,80,0,1510,1,0,0,0
446,7,2,0,80,0,1510,1,0,0,0
447,7,2,0,80,0,1510,1,0,0,0
448,7,2,0,80,0,1510,1,0,0,0
449,7,2,0,80,0,1510,1,0,0,0
450,7,2,0,80,0,1510,1,0,0,0
451,7,2,0,80,0,1510,1,0,0,0
452,7,2,0,80,0,1510,1,0,0,0
453,7,2,0,80,0,1510,1,0,0,0
454,7,2,0,80,0,1510,1,0,0,0
455,7,2,0,80,0,1510,1,0,0,0
456,7,2,0,80,0,1510,1,0,0,0
457,7,2,0,80,0,1510,1,0,0,0
458,7,2,0,80,0,1510,1,0,0,0
459,7,2,0,80,0,1510,1,0,0,0
460,7,2,0,80,0,1510,1,0,0,0
461,7,2,0,80,0,1510,1,0,0,0
462,7,2,0,80,0,1510,1,0,0,0
463,7,2,0,80,0,1510,1,0,0,0
464,7,2,0,80,0,1510,1,0,0,0
465,7,2,0,80,0,1510,1,0,0,0
466,7,2,0,80,0,1510,1,0,0,0
467,7,2,0,80,0,1510,1,0,0,0
468,7,2,0,80,0,1510,1,0,0,0
469,7,2,0,80,0,1510,1,0,0,0
470,7,2,0,80,0,1510,1,0,0,0
471,7,2,0,80,0,1510,1,0,0,0
472,7,2,0,80,0,1510,1,0,0,0
473,7,2,0,80,0,1510,1,0,0,0
474,7,2,0,80,0,1510,1,0,0,0
475,7,2,0,80,0,1510,1,0,0,0
476,7,2,0,80,0,1510,1,0,0,0
477,7,2,0,80,0,1510,1,0,0,0
478,7,2,0,80,0,1510,1,0,0,0
479,7,2,0,80,0,1510,1,0,0,0
480,7,2,0,80,0,1510,1,0,0,0
481,7,2,0,80,0,1510,1,0,0,0
482,7,2,0,80,0,1510,1,0,0,0
483,7,2,0,80,0,1510,1,0,0,0
484,7,2,0,80,0,1510,1,0,0,0
485,7,2,0,80,0,1510,1,0,0,0
486,7,2,0,80,0,1510,1,0,0,0
487,7,2,0,80,0,1510,1,0,0,0
488,7,2,0,80,0,1510,1,0,0,0
489,7,2,0,80,0,1510,1,0,0,0
490,7,2,0,80,0,1510,1,0,0,0
491,7,2,0,80,0,1510,1,0,0,0
492,7,2,0,80,0,1510,1,0,0,0
493,7,2,0,80,0,1510,1,0,0,0
494,7,2,0,80,0,1510,1,0,0,0
495,7,2,0,80,0,1510,1,0,0,0
496,7,2,0,80,0,1510,1,0,0,0
497,7,2,0,80,0,1510,1,0,0,0
498,7,2,0,80,0,1510,1,0,0,0
499,7,2,0,80,0,1510,1,0,0,0
500,7,2,0,80,0,1510,1,0,0,0
501,7,2,0,80,0,1510,1,0,0,0
502,7,2,0,80,0,1510,1,0,0,0
503,7,2,0,80,0,1510,1,0,0,0
504,7,2,0,80,0,1510,1,0,0,0
505,7,2,0,80,0,1510,1,0,0,0
506,7,2,0,80,0,1510,1,0,0,0
507,7,2,0,80,0,1510,1,0,0,0
508,7,2,0,80,0,1510,1,0,0,0
509,7,2,0,80,0,1510,1,0,0,0
510,7,2,0,80,0,1510,1,0,0,0
511,7,2,0,80,0,1510,1,0,0,0
512,7,2,0,80,0,1510,1,0,0,0
513,7,2,0,80,0,1510,1,0,0,0
514,7,2,0,80,0,1510,1,0,0,0
515,7,2,0,80,0,1510,1,0,0,0
516,7,2,0,80,0,1510,1,0,0,0
517,7,2,0,80,0,1510,1,0,0,0
518,7,2,0,80,0,1510,1,0,0,0
519,7,2,0,80,0,1510,1,0,0,0
520,7,2,0,80,0,1510,1,0,0,0
521,7,2,0,80,0,1510,1,0,0,0
522,7,2,0,80,0,1510,1,0,0,0
523,7,2,0,80,0,1510,1,0,0,0
524,7,2,0,80,0,1510,1,0,0,0
525,7,2,0,80,0,1510,1,0,0,0
526,7,2,0,80,0,1510,1,0,0,0
527,7,2,0,80,0,1510,1,0,0,0
528,7,2,0,80,0,1510,1,0,0,0
529,7,2,0,80,0,1510,1,0,0,0
530,7,2,0,80,0,1510,1,0,0,0
531,7,2,0,80,0,1510,1,0,0,0
532,7,2,0,80,0,1510,1,0,0,0
533,7,2,0,80,0,1510,1,0,0,0
534,7,2,0,80,0,1510,1,0,0,0
535,7,2,0,80,0,1510,1,0,0,0
536,7,2,0,80,0,1510,1,0,0,0
537,7,2,0,80,0,1510,1,0,0,0
538,7,2,0,80,0,1510,1,0,0,0
539,7,2,0,80,0,1510,1,0,0,0
540,7,2,0,80,0,1510,1,0,0,0
541,7,2,0,80,0,1510,1,0,0,0
542,7,2,0,80,0,1510,1,0,0,0
543,7,2,0,80,0,1510,1,0,0,0
544,7,2,0,80,0,1510,1,0,0,0
545,7,2,0,80,0,1510,1,0,0,0
546,7,2,0,80,0,1510,1,0,0,0
547,7,2,0,80,0,1510,1,0,0,0
548,7,2,0,80,0,1510,1,0,0,0
549,7,2,0,80,0,1510,1,0,0,0
550,7,2,0,80,0,1510,1,0,0,0
551,7,2,0,80,0,1510,1,0,0,0
552,7,2,0,80,0,1510,1,0,0,0
553,7,2,0,80,0,1510,1,0,0,0
554,7,2,0,80,0,1510,1,0,0,0
555,7,2,0,80,0,1510,1,0,0,0
556,7,2,0,80,0,1510,1,0,0,0
557,7,2,0,80,0,1510,1,0,0,0
558,7,2,0,80,0,1510,1,0,0,0
559,7,2,0,80,0,1510,1,0,0,0
560,7,2,0,80,0,1510,1,0,0,0
561,7,2,0,80,0,1510,1,0,0,0
562,7,2,0,80,0,1510,1,0,0,0
563,7,2,0,80,0,1510,1,0,0,0
564,7,2,0,80,0,1510,1,0,0,0
565,7,2,0,80,0,1510,1,0,0,0
566,7,2,0,80,0,1510,1,0,0,0
567,7,2,0,80,0,1510,1,0,0,0
568,7,2,0,80,0,1510,1,0,0,0
569,7,2,0,80,0,1510,1,0,0,0
570,7,2,0,80,0,1510,1,0,0,0
571,7,2,0,80,0,1510,1,0,0,0
572,7,2,0,80,0,1510,1,0,0,0
573,7,2,0,80,0,1510,1,0,0,0
574,7,2,0,80,0,1510,1,0,0,0
575,7,2,0,80,0,1510,1,0,0,0
576,7,2,0,80,0,1510,1,0,0,0
577,7,2,0,80,0,1510,1,0,0,0
578,7,2,0,80,0,1510,1,0,0,0
579,7,2,0,80,0,1510,1,0,0,0
580,7,2,0,80,0,1510,1,0,0,0
581,7,2,0,80,0,1510,1,0,0,0
582,7,2,0,80,0,1510,1,0,0,0
583,7,2,0,80,0,1510,1,0,0,0
584,7,2,0,80,0,1510,1,0,0,0
585,7,2,0,80,0,1510,1,0,0,0
586,7,2,0,80,0,1510,1,0,0,0
587,7,2,0,80,0,1510,1,0,0,0
588,7,2,0,80,0,1510,1,0,0,0
589,7,2,0,80,0,1510,1,0,0,0
590,7,2,0,80,0,1510,1,0,0,0
591,7,2,0,80,0,1510,1,0,0,0
592,7,2,0,80,0,1510,1,0,0,0
593,7,2,0,80,0,1510,1,0,0,0
594,7,2,0,80,0,1510,1,0,0,0
595,7,2,0,80,0,1510,1,0,0,0
596,7,2,0,80,0,1510,1,0,0,0
597,7,2,0,80,0,1510,1,0,0,0
598,7,2,0,80,0,1510,1,0,0,0
599,7,2,0,80,0,1510,1,0,0,0
600,7,2,0,80,0,1510,1,0,0,0
601,7,2,0,80,0,1510,1,0,0,0
602,7,2,0,80,0,1510,1,0,0,0
